13	7	36	13.3	-0.5	0.221	12.9	-0.4	0.834
14	1	1	7.9	0.3	0.500	8.9	1.0	0.000
14	1	2	4.2	0.5	0.006	5.3	1.1	0.000
14	1	3	12.8	0.5	0.010	13.7	0.9	0.000
14	1	22	610.0	0.7	0.670	608.9	-0.2	0.968
14	1	32	61.8	-0.7	0.104	62.5	1.2	0.036
14	1	35	2.4	-0.2	0.000	2.3	-0.1	0.051
14	1	36	12.5	-0.6	0.000	10.9	-1.6	0.147
14	4	1	-2.3	0.3	0.500	-1.4	1.2	0.010
14	4	2	-4.8	0.5	0.389	-3.3	1.5	0.008
14	4	3	0.0	0.2	0.615	1.1	1.1	0.013
14	4	22	98.2	1.5	0.786	106.6	8.5	0.237
14	4	32	75.5	1.3	0.041	76.2	1.3	0.041
14	4	35	2.9	-0.3	0.002	2.9	-0.3	0.002
14	4	36	14.0	-0.4	0.001	11.6	-2.4	0.338
14	5	1	8.2	0.5	0.050	8.9	0.7	0.010
14	5	2	3.7	0.3	0.120	4.5	0.8	0.006
14	5	3	13.7	0.6	0.062	14.3	0.6	0.023
14	5	22	134.4	-2.9	0.730	133.7	-0.5	0.933
14	5	32	52.8	-2.3	0.014	53.1	0.7	0.530
14	5	35	2.5	-0.1	0.005	2.6	0.1	0.504
14	5	36	13.0	-0.5	0.001	12.4	-0.6	0.660
14	6	1	18.0	0.9	0.000	18.8	0.8	0.000
14	6	2	13.2	0.7	0.000	14.1	0.9	0.000
14	6	3	24.8	0.9	0.000	25.5	0.7	0.011
14	6	22	246.1	-4.0	0.755	247.1	0.4	0.946
14	6	32	52.5	-2.0	0.009	53.0	1.0	0.351
14	6	35	2.0	-0.1	0.003	2.1	0.1	0.452
14	6	36	10.7	-0.9	0.048	9.8	-0.4	0.520
14	7	1	7.9	0.5	0.026	9.2	1.3	0.000
14	7	2	4.6	0.6	0.019	6.0	1.4	0.000
14	7	3	12.7	0.4	0.115	13.9	1.2	0.000
14	7	22	131.4	9.4	0.359	120.3	-8.4	0.260
14	7	32	66.6	0.5	0.502	68.0	2.1	0.001
14	7	35	2.3	-0.2	0.001	2.3	0.0	0.723
14	7	36	12.1	-0.4	0.520	9.8	-2.3	0.325
15	1	1	6.8	0.3	0.500	7.8	1.0	0.000
15	1	2	2.8	0.4	0.018	3.9	1.1	0.000
15	1	3	11.4	0.5	0.014	12.4	1.0	0.000
15	1	22	931.3	9.2	0.007	933.6	0.2	0.958
15	1	32	61.0	0.0	0.992	61.2	0.3	0.705
15	1	35	2.8	-0.2	0.001	2.7	-0.1	0.034
15	1	36	32.2	-0.4	0.158	30.6	-1.6	0.198
15	4	1	-2.9	0.3	0.500	-1.4	1.2	0.010
15	4	2	-6.1	0.3	0.451	-4.7	1.4	0.010
15	4	3	0.7	0.2	0.587	1.6	0.9	0.020
15	4	22	130.4	8.6	0.181	144.2	10.5	0.081
15	4	32	67.7	1.3	0.151	67.7	1.3	0.151
15	4	35	3.6	-0.4	0.023	3.6	-0.4	0.023
15	4	36	21.5	-0.6	0.093	20.8	-0.7	0.840
15	5	1	6.7	0.4	0.118	7.5	0.8	0.004
15	5	2	2.3	0.3	0.234	3.1	0.8	0.003
15	5	3	11.6	0.6	0.063	12.4	0.8	0.007
15	5	22	232.5	18.1	0.112	231.9	-0.3	0.964
15	5	32	55.9	-1.3	0.061	55.6	-0.4	0.665
15	5	35	2.8	-0.1	0.090	2.9	0.1	0.504
15	5	36	25.8	-0.2	0.274	25.5	-0.3	0.874
15	6	1	16.2	0.7	0.000	17.2	1.0	0.000
15	6	2	11.6	0.7	0.000	12.6	1.0	0.000
15	6	3	21.5	0.9	0.000	22.5	1.0	0.005
15	6	22	366.7	37.1	0.085	356.5	-2.8	0.688
15	6	32	57.3	-0.7	0.345	57.5	0.4	0.786
15	6	35	2.2	-0.1	0.041	2.2	0.0	0.906
15	6	36	16.6	-3.5	0.026	13.1	-0.3	0.046
15	7	1	7.1	0.2	0.285	8.4	1.3	0.000
15	7	2	3.4	0.2	0.251	4.6	1.2	0.000
15	7	3	11.6	0.3	0.327	12.9	1.3	0.000
15	7	22	199.9	23.0	0.092	192.1	-3.9	0.604
15	7	32	63.4	0.7	0.353	64.1	1.2	0.209
15	7	35	2.7	-0.2	0.096	2.7	0.0	0.751
15	7	36	16.7	-0.3	0.046	14.5	-2.2	0.525
16	1	1	8.6	0.4	0.397	9.8	1.2	0.000
16	1	2	4.3	0.6	0.004	5.5	1.2	0.000
16	1	3	13.3	0.7	0.002	14.6	1.3	0.000
16	1	22	542.5	3.0	0.135	535.6	-1.3	0.772
16	1	32	58.5	-0.6	0.205	58.3	-0.3	0.750
16	1	35	2.7	-0.2	0.000	2.7	0.0	0.273
16	1	36	11.2	-0.4	0.000	10.5	-0.7	0.445
16	4	1	-3.0	0.4	0.397	-1.4	1.2	0.010
16	4	2	-5.7	0.5	0.328	-4.1	1.6	0.002
16	4	3	-0.2	0.4	0.397	1.2	1.4	0.002
16	4	22	98.9	4.6	0.573	112.7	13.9	0.063
16	4	32	75.6	0.5	0.336	75.9	0.5	0.336
16	4	35	3.0	-0.3	0.003	3.0	-0.3	0.003
16	4	36	11.9	-0.4	0.000	10.6	-1.3	0.556
16	5	1	8.8	0.6	0.045	9.6	0.8	0.000
16	5	2	4.0	0.4	0.130	4.8	0.8	0.001
16	5	3	14.1	0.7	0.035	15.0	0.9	0.002
16	5	22	115.7	3.4	0.665	106.0	-8.4	0.161
16	5	32	50.6	-1.9	0.037	50.6	0.1	0.927
16	5	35	2.9	-0.2	0.000	3.0	0.1	0.312
16	5	36	11.7	-0.4	0.002	12.3	0.6	0.654
16	6	1	20.1	0.9	0.001	21.2	1.1	0.000
16	6	2	14.5	0.7	0.001	15.5	1.0	0.000
16	6	3	26.1	1.1	0.001	27.3	1.2	0.003
16	6	22	196.9	-4.8	0.675	191.2	-2.9	0.697
16	6	32	46.0	-1.6	0.086	44.8	-2.7	0.206
16	6	35	2.1	-0.1	0.000	2.2	0.1	0.333
16	6	36	10.1	-0.4	0.004	9.7	-0.4	0.751
16	7	1	8.6	0.6	0.015	10.1	1.5	0.000
16	7	2	4.6	0.7	0.007	6.1	1.5	0.000
16	7	3	13.2	0.5	0.049	14.7	1.5	0.000
16	7	22	131.2	23.1	0.013	122.9	-6.3	0.450
16	7	32	61.5	1.4	0.136	61.9	0.7	0.544
16	7	35	2.6	-0.2	0.001	2.7	0.1	0.503
16	7	36	11.0	-0.4	0.751	9.3	-1.7	0.442
17	1	1	9.0	0.2	0.594	10.3	1.3	0.000
17	1	2	4.6	0.6	0.003	5.9	1.3	0.000
17	1	3	13.8	0.6	0.006	15.1	1.3	0.000
17	1	22	520.7	3.0	0.113	538.2	3.4	0.480
17	1	32	57.2	-0.6	0.225	57.2	0.0	0.972
17	1	35	3.1	-0.3	0.000	3.1	0.0	0.158
17	1	36	14.9	-0.5	0.003	13.8	-1.1	0.162
17	4	1	-3.0	0.2	0.594	-1.4	1.2	0.010
17	4	2	-5.7	0.3	0.538	-3.9	1.8	0.001
17	4	3	0.0	0.2	0.560	1.6	1.6	0.001
17	4	22	113.2	5.1	0.547	131.3	15.9	0.031
17	4	32	76.1	0.3	0.591	76.2	0.3	0.591
17	4	35	3.5	-0.4	0.003	3.5	-0.4	0.003
17	4	36	16.2	-0.7	0.000	14.5	-1.7	0.444
17	5	1	9.1	0.3	0.236	9.9	0.8	0.001
17	5	2	4.4	0.6	0.021	5.2	0.8	0.001
17	5	3	14.5	0.6	0.098	15.3	0.8	0.006
17	5	22	121.2	9.5	0.187	118.7	-2.1	0.779
17	5	32	50.0	-1.7	0.075	50.5	1.2	0.428
17	5	35	3.4	-0.4	0.000	3.5	0.1	0.315
17	5	36	16.2	-0.5	0.001	16.4	0.2	0.893
17	6	1	20.9	0.5	0.046	22.0	1.1	0.001
17	6	2	15.0	0.6	0.002	16.0	1.0	0.000
17	6	3	27.1	0.9	0.005	28.2	1.1	0.010
17	6	22	162.6	0.1	0.990	167.1	2.8	0.760
17	6	32	43.0	-1.1	0.254	42.2	-1.8	0.415
17	6	35	2.5	-0.2	0.000	2.6	0.1	0.573
17	6	36	13.2	-1.9	0.003	11.3	-0.6	0.160
17	7	1	8.9	0.5	0.039	10.5	1.6	0.000
17	7	2	4.7	0.7	0.006	6.2	1.5	0.000
17	7	3	13.6	0.6	0.026	15.2	1.6	0.000
17	7	22	123.0	14.3	0.076	119.2	-3.1	0.686
17	7	32	59.5	0.7	0.439	59.9	0.6	0.623
17	7	35	3.0	-0.3	0.000	3.1	0.1	0.439
17	7	36	14.2	-0.6	0.160	13.1	-1.1	0.605
18	1	1	8.6	0.2	0.626	9.9	1.3	0.000
18	1	2	4.5	0.6	0.003	5.9	1.4	0.000
18	1	3	13.2	0.7	0.002	14.5	1.3	0.000
18	1	22	556.6	2.7	0.204	596.0	7.1	0.157
18	1	32	58.6	-0.7	0.223	58.9	0.5	0.672
18	1	35	3.2	-0.4	0.000	3.2	0.0	0.252
18	1	36	14.4	-0.7	0.000	13.3	-1.1	0.160
18	4	1	-3.6	0.2	0.626	-1.4	1.2	0.010
18	4	2	-6.2	0.3	0.539	-4.1	2.1	0.001
18	4	3	-0.7	0.2	0.669	1.0	1.7	0.000
18	4	22	138.0	7.7	0.445	159.5	15.6	0.063
18	4	32	77.3	0.8	0.110	77.3	0.8	0.110
18	4	35	3.6	-0.4	0.001	3.6	-0.4	0.001
18	4	36	15.4	-0.9	0.000	12.8	-2.6	0.277
18	5	1	8.7	0.2	0.318	9.5	0.8	0.003
18	5	2	4.3	0.4	0.090	5.2	0.9	0.001
18	5	3	13.6	0.6	0.075	14.3	0.7	0.034
18	5	22	129.4	8.3	0.269	131.8	1.9	0.798
18	5	32	52.2	-1.1	0.231	53.4	2.2	0.129
18	5	35	3.4	-0.4	0.000	3.5	0.1	0.416
18	5	36	14.9	-0.6	0.000	15.1	0.2	0.893
18	6	1	20.9	0.4	0.109	21.9	1.0	0.004
18	6	2	15.4	0.7	0.002	16.5	1.1	0.000
18	6	3	26.7	1.0	0.002	27.8	1.1	0.029
18	6	22	159.3	-8.4	0.488	175.2	9.9	0.385
18	6	32	44.1	-2.3	0.038	43.6	-1.2	0.660
18	6	35	2.5	-0.2	0.000	2.6	0.1	0.569
18	6	36	13.0	-1.5	0.001	11.5	-0.7	0.290
18	7	1	8.6	0.5	0.030	10.2	1.6	0.000
18	7	2	4.7	0.8	0.005	6.3	1.6	0.000
18	7	3	13.1	0.8	0.006	14.7	1.6	0.000
18	7	22	129.2	15.2	0.113	130.4	0.9	0.913
18	7	32	60.7	0.3	0.750	61.2	0.7	0.616
18	7	35	3.1	-0.4	0.000	3.2	0.1	0.322
18	7	36	14.2	-0.7	0.290	13.8	-0.4	0.845
19	1	1	7.7	0.6	0.150	8.7	1.0	0.000
19	1	2	3.6	0.4	0.002	4.7	1.1	0.000
19	1	3	12.6	0.5	0.000	13.6	1.0	0.000
19	1	22	1058.2	4.4	0.143	1076.8	1.8	0.674
19	1	32	60.4	-0.2	0.561	60.6	0.4	0.563
19	1	35	1.9	-0.1	0.000	1.9	0.0	0.172
19	1	36	20.9	-0.1	0.118	19.7	-1.2	0.256
19	4	1	-2.5	0.6	0.150	-1.4	1.2	0.010
19	4	2	-5.3	0.6	0.172	-4.2	1.1	0.022
19	4	3	1.0	0.4	0.199	1.7	0.7	0.033
19	4	22	231.5	7.0	0.601	259.1	11.9	0.045
19	4	32	72.2	0.0	0.979	72.9	0.0	0.979
19	4	35	2.0	-0.1	0.102	2.0	-0.1	0.102
19	4	36	23.8	-0.2	0.040	23.2	-0.6	0.787
19	5	1	8.0	0.3	0.181	8.8	0.8	0.001
19	5	2	3.3	0.1	0.539	4.1	0.8	0.003
19	5	3	13.7	0.3	0.221	14.6	0.9	0.001
19	5	22	245.8	6.9	0.623	250.6	1.9	0.708
19	5	32	52.7	-0.8	0.254	52.3	-0.7	0.477
19	5	35	2.1	-0.1	0.018	2.2	0.1	0.368
19	5	36	21.6	-0.2	0.014	22.0	0.4	0.824
19	6	1	17.3	0.8	0.000	18.3	1.0	0.000
19	6	2	12.1	0.6	0.000	13.1	1.0	0.000
19	6	3	23.3	0.9	0.000	24.3	1.0	0.004
19	6	22	316.2	11.7	0.518	309.7	-2.1	0.740
19	6	32	53.4	-0.4	0.638	53.4	0.0	0.979
19	6	35	1.6	-0.1	0.002	1.6	0.0	0.672
19	6	36	17.2	-2.3	0.114	14.9	-0.1	0.109
19	7	1	7.9	0.3	0.107	9.1	1.2	0.000
19	7	2	4.1	0.3	0.154	5.3	1.2	0.000
19	7	3	12.5	0.5	0.055	13.7	1.2	0.000
19	7	22	261.0	14.2	0.473	249.2	-4.5	0.555
19	7	32	63.2	0.3	0.619	63.9	1.3	0.170
19	7	35	1.8	-0.1	0.128	1.8	0.0	0.685
19	7	36	21.3	-0.1	0.109	18.7	-2.6	0.321
20	1	1	7.0	0.3	0.444	8.1	1.1	0.000
20	1	2	2.2	0.4	0.004	3.3	1.1	0.000
20	1	3	12.6	0.4	0.059	13.7	1.1	0.000
20	1	22	730.8	4.1	0.137	715.6	-2.1	0.653
20	1	32	59.2	0.5	0.352	59.2	0.0	0.979
20	1	35	2.4	-0.2	0.000	2.3	-0.1	0.028
20	1	36	15.3	-0.4	0.000	13.7	-1.6	0.137
20	4	1	-3.3	0.3	0.444	-1.4	1.2	0.010
20	4	2	-7.3	0.4	0.346	-6.0	1.3	0.007
20	4	3	1.1	0.2	0.722	2.1	1.0	0.010
20	4	22	93.3	2.1	0.695	98.4	5.5	0.403
20	4	32	70.2	2.4	0.010	70.1	2.4	0.010
20	4	35	2.5	-0.3	0.000	2.5	-0.3	0.000
20	4	36	11.1	-0.4	0.001	9.7	-1.4	0.624
20	5	1	7.1	0.7	0.015	7.9	0.8	0.001
20	5	2	2.0	0.3	0.161	2.7	0.7	0.002
20	5	3	13.0	0.5	0.142	13.8	0.8	0.004
20	5	22	180.2	-2.1	0.849	179.2	-0.5	0.928
20	5	32	53.2	-0.9	0.303	52.9	-0.6	0.562
20	5	35	2.6	-0.2	0.000	2.7	0.1	0.463
20	5	36	12.5	-0.4	0.000	12.0	-0.5	0.737
20	6	1	17.1	1.0	0.000	18.1	1.0	0.000
20	6	2	11.6	0.7	0.000	12.6	1.0	0.000
20	6	3	23.2	0.8	0.000	24.3	1.1	0.005
20	6	22	319.9	19.7	0.256	307.8	-3.8	0.574
20	6	32	52.5	-1.0	0.219	52.3	-0.4	0.799
20	6	35	2.2	-0.2	0.001	2.2	0.0	0.706
20	6	36	10.6	-2.4	0.000	8.2	-0.3	0.126
20	7	1	7.1	0.5	0.031	8.4	1.3	0.000
20	7	2	2.6	0.4	0.054	3.9	1.3	0.000
20	7	3	12.8	0.1	0.673	14.2	1.4	0.000
20	7	22	136.8	18.1	0.085	126.0	-7.9	0.305
20	7	32	61.6	1.5	0.080	62.1	0.8	0.362
20	7	35	2.2	-0.2	0.019	2.2	0.0	0.758
20	7	36	9.8	-0.3	0.126	7.4	-2.4	0.372
21	1	1	10.4	0.3	0.437	11.6	1.2	0.000
21	1	2	6.1	0.5	0.002	7.2	1.1	0.000
21	1	3	15.2	0.7	0.003	16.4	1.2	0.000
21	1	22	470.4	1.9	0.277	468.4	-0.4	0.931
21	1	32	57.8	-0.6	0.286	57.5	-0.6	0.518
21	1	35	2.8	-0.1	0.000	2.8	0.0	0.566
21	1	36	14.0	-0.2	0.051	13.7	-0.3	0.751
21	4	1	-0.6	0.3	0.437	-1.4	1.2	0.010
21	4	2	-3.6	0.3	0.464	-2.5	1.1	0.002
21	4	3	2.7	0.4	0.412	3.9	1.2	0.002
21	4	22	95.7	4.7	0.580	107.4	12.2	0.176
21	4	32	72.0	0.4	0.631	72.2	0.4	0.631
21	4	35	3.1	-0.2	0.022	3.1	-0.2	0.022
21	4	36	15.0	-0.2	0.018	14.8	-0.2	0.921
21	5	1	10.0	0.6	0.022	10.8	0.8	0.000
21	5	2	5.4	0.4	0.059	6.2	0.8	0.000
21	5	3	15.2	0.7	0.032	16.0	0.8	0.001
21	5	22	102.4	3.9	0.624	97.2	-5.1	0.414
21	5	32	53.1	-2.2	0.041	52.6	-1.0	0.476
21	5	35	3.0	-0.1	0.050	3.1	0.1	0.310
21	5	36	14.2	-0.2	0.072	14.4	0.2	0.910
21	6	1	21.6	0.9	0.000	22.8	1.2	0.000
21	6	2	16.0	0.7	0.000	17.1	1.1	0.000
21	6	3	27.4	1.1	0.000	28.7	1.3	0.001
21	6	22	154.6	-8.3	0.346	144.1	-6.8	0.436
21	6	32	46.6	-1.9	0.030	45.5	-2.5	0.246
21	6	35	2.5	-0.1	0.067	2.6	0.1	0.394
21	6	36	12.9	-0.2	0.107	12.7	-0.3	0.905
21	7	1	10.8	0.5	0.016	12.2	1.4	0.000
21	7	2	6.6	0.6	0.008	8.0	1.4	0.000
21	7	3	15.5	0.5	0.060	17.0	1.5	0.000
21	7	22	117.7	14.7	0.170	114.4	-2.8	0.757
21	7	32	59.8	1.1	0.159	60.0	0.3	0.716
21	7	35	2.8	-0.1	0.031	2.9	0.1	0.387
21	7	36	13.9	-0.3	0.905	12.8	-1.1	0.602
22	1	1	9.7	0.1	0.785	11.0	1.3	0.000
22	1	2	5.4	0.6	0.003	6.7	1.3	0.000
22	1	3	14.4	0.6	0.005	15.6	1.2	0.000
22	1	22	506.6	1.7	0.497	541.6	6.9	0.156
22	1	32	58.6	-0.3	0.557	58.7	0.1	0.894
22	1	35	2.7	-0.2	0.000	2.7	0.0	0.450
22	1	36	16.3	-0.5	0.001	15.8	-0.5	0.508
22	4	1	-2.0	0.1	0.785	-1.4	1.2	0.010
22	4	2	-4.7	0.3	0.577	-3.0	1.7	0.001
22	4	3	1.0	0.2	0.660	2.6	1.6	0.000
22	4	22	121.3	5.6	0.550	138.3	14.0	0.090
22	4	32	76.5	0.6	0.225	76.5	0.6	0.225
22	4	35	3.1	-0.2	0.101	3.1	-0.2	0.101
22	4	36	17.7	-0.6	0.001	17.1	-0.6	0.804
22	5	1	9.4	0.2	0.521	10.2	0.8	0.000
22	5	2	4.8	0.4	0.095	5.7	0.9	0.000
22	5	3	14.5	0.5	0.099	15.2	0.7	0.007
22	5	22	119.2	5.9	0.478	124.2	4.2	0.591
22	5	32	53.5	-1.0	0.276	54.1	1.1	0.418
22	5	35	2.9	-0.2	0.001	3.0	0.1	0.336
22	5	36	17.3	-0.3	0.007	17.4	0.1	0.959
22	6	1	21.6	0.3	0.172	22.6	1.0	0.002
22	6	2	15.9	0.7	0.001	17.0	1.1	0.000
22	6	3	27.7	0.9	0.003	28.7	1.0	0.013
22	6	22	148.2	-9.2	0.562	154.9	4.5	0.695
22	6	32	44.1	-1.0	0.270	43.6	-1.2	0.616
22	6	35	2.2	-0.1	0.001	2.3	0.1	0.453
22	6	36	14.4	-1.1	0.004	13.3	-0.4	0.425
22	7	1	9.8	0.4	0.083	11.3	1.5	0.000
22	7	2	5.7	0.8	0.004	7.2	1.5	0.000
22	7	3	14.5	0.6	0.011	16.0	1.5	0.000
22	7	22	117.3	11.4	0.215	121.7	3.8	0.638
22	7	32	60.3	0.8	0.370	60.6	0.4	0.693
22	7	35	2.6	-0.1	0.068	2.7	0.1	0.388
22	7	36	16.0	-0.4	0.425	15.5	-0.5	0.774
23	1	1	10.0	0.3	0.468	11.2	1.2	0.000
23	1	2	5.6	0.5	0.005	6.8	1.2	0.000
23	1	3	14.8	0.7	0.002	16.0	1.2	0.000
23	1	22	476.8	2.4	0.247	486.6	2.1	0.680
23	1	32	56.3	-0.7	0.134	56.1	-0.3	0.708
23	1	35	2.8	0.0	0.557	2.8	0.0	0.574
23	1	36	12.4	0.1	0.263	12.2	-0.2	0.811
23	4	1	-1.5	0.3	0.468	-1.4	1.2	0.010
23	4	2	-4.3	0.4	0.477	-2.9	1.4	0.001
23	4	3	1.6	0.3	0.470	2.9	1.3	0.001
23	4	22	94.9	5.1	0.541	109.7	15.6	0.076
23	4	32	73.3	0.7	0.293	73.5	0.7	0.293
23	4	35	3.1	-0.1	0.537	3.1	-0.1	0.537
23	4	36	13.3	0.0	0.910	13.3	0.0	0.995
23	5	1	9.7	0.6	0.028	10.5	0.8	0.000
23	5	2	4.9	0.3	0.153	5.7	0.8	0.000
23	5	3	15.1	0.7	0.024	15.9	0.8	0.001
23	5	22	103.4	2.2	0.782	100.8	-2.6	0.679
23	5	32	50.2	-2.2	0.023	50.1	-0.3	0.825
23	5	35	3.1	-0.1	0.265	3.2	0.1	0.321
23	5	36	13.1	0.1	0.386	13.2	0.1	0.943
23	6	1	21.5	0.9	0.000	22.6	1.1	0.000
23	6	2	15.7	0.6	0.001	16.8	1.1	0.000
23	6	3	27.7	1.1	0.000	28.9	1.2	0.002
23	6	22	160.5	0.0	0.997	162.1	1.0	0.913
23	6	32	42.8	-1.9	0.040	41.8	-2.3	0.267
23	6	35	2.4	0.0	0.587	2.5	0.1	0.398
23	6	36	11.0	0.0	0.218	11.0	-0.1	0.996
23	7	1	10.1	0.6	0.009	11.6	1.5	0.000
23	7	2	5.9	0.6	0.006	7.3	1.4	0.000
23	7	3	14.9	0.6	0.022	16.4	1.5	0.000
23	7	22	117.7	13.7	0.143	111.4	-5.4	0.558
23	7	32	58.8	0.9	0.276	59.1	0.5	0.590
23	7	35	2.7	0.0	0.699	2.8	0.1	0.375
23	7	36	12.3	-0.1	0.996	11.4	-0.9	0.670
24	1	1	10.5	0.3	0.462	11.7	1.2	0.000
24	1	2	6.3	0.5	0.003	7.5	1.2	0.000
24	1	3	15.0	0.7	0.001	16.2	1.2	0.000
24	1	22	429.4	2.9	0.154	463.4	7.9	0.125
24	1	32	58.6	-0.5	0.292	58.6	0.1	0.940
24	1	35	3.3	-0.2	0.000	3.3	0.0	0.599
24	1	36	26.4	0.0	0.707	26.1	-0.3	0.757
24	4	1	-0.8	0.3	0.462	-1.4	1.2	0.010
24	4	2	-3.5	0.3	0.548	-2.2	1.3	0.001
24	4	3	2.3	0.3	0.395	3.7	1.4	0.001
24	4	22	95.2	8.3	0.294	111.0	16.6	0.049
24	4	32	75.6	-0.3	0.534	75.7	-0.3	0.534
24	4	35	3.7	-0.3	0.018	3.7	-0.3	0.018
24	4	36	18.0	-0.1	0.209	18.5	0.5	0.817
24	5	1	9.7	0.7	0.012	10.5	0.8	0.000
24	5	2	5.3	0.4	0.062	6.1	0.8	0.000
24	5	3	14.7	0.7	0.026	15.5	0.8	0.001
24	5	22	99.1	2.4	0.747	104.1	5.0	0.473
24	5	32	55.5	-1.9	0.043	55.7	0.4	0.762
24	5	35	3.6	-0.3	0.000	3.7	0.1	0.372
24	5	36	20.3	-0.1	0.673	19.9	-0.4	0.814
24	6	1	22.2	0.9	0.000	23.2	1.0	0.000
24	6	2	16.6	0.7	0.000	17.7	1.1	0.000
24	6	3	27.9	1.0	0.000	28.9	1.0	0.006
24	6	22	126.3	4.1	0.702	135.1	7.0	0.542
24	6	32	44.8	-0.2	0.736	44.4	-0.9	0.635
24	6	35	2.8	-0.2	0.001	2.9	0.1	0.472
24	6	36	16.7	-1.1	0.314	15.6	-0.4	0.435
24	7	1	10.8	0.7	0.003	12.3	1.5	0.000
24	7	2	6.7	0.7	0.005	8.2	1.5	0.000
24	7	3	15.4	0.7	0.008	16.9	1.5	0.000
24	7	22	107.7	11.8	0.145	109.9	2.1	0.815
24	7	32	63.8	1.0	0.210	64.1	0.5	0.527
24	7	35	3.2	-0.2	0.009	3.3	0.1	0.333
24	7	36	15.8	-0.4	0.435	15.5	-0.3	0.868
25	1	1	11.1	0.2	0.431	12.3	1.2	0.000
25	1	2	7.3	0.5	0.001	8.4	1.1	0.000
25	1	3	15.5	0.7	0.000	16.7	1.2	0.000
25	1	22	515.2	1.8	0.419	542.9	5.4	0.280
25	1	32	59.1	-0.9	0.036	59.0	-0.2	0.725
25	1	35	3.4	-0.2	0.000	3.4	0.0	0.963
25	1	36	19.4	-0.2	0.044	20.0	0.6	0.515
25	4	1	1.6	0.2	0.431	-1.4	1.2	0.010
25	4	2	-1.3	0.2	0.475	-0.2	1.1	0.001
25	4	3	4.9	0.3	0.278	6.1	1.2	0.001
25	4	22	136.2	4.4	0.595	155.7	14.3	0.070
25	4	32	70.2	-0.4	0.416	70.2	-0.4	0.416
25	4	35	3.8	-0.2	0.000	3.8	-0.2	0.000
25	4	36	22.3	-0.3	0.014	24.4	2.1	0.405
25	5	1	9.5	0.5	0.024	10.3	0.8	0.000
25	5	2	5.6	0.3	0.081	6.4	0.8	0.000
25	5	3	14.2	0.5	0.043	15.0	0.8	0.001
25	5	22	109.1	0.5	0.934	107.3	-1.7	0.817
25	5	32	57.1	-1.6	0.033	57.1	0.1	0.894
25	5	35	3.5	-0.2	0.000	3.6	0.1	0.333
25	5	36	19.3	-0.1	0.368	19.1	-0.2	0.922
25	6	1	21.5	0.9	0.000	22.6	1.1	0.000
25	6	2	16.8	0.7	0.000	17.9	1.1	0.000
25	6	3	26.6	1.0	0.000	27.7	1.1	0.001
25	6	22	136.1	-5.3	0.640	141.1	3.6	0.737
25	6	32	49.3	-1.3	0.083	48.8	-1.0	0.530
25	6	35	3.0	-0.1	0.010	3.1	0.1	0.336
25	6	36	15.6	0.2	0.014	15.8	-0.3	0.876
25	7	1	11.9	0.7	0.002	13.4	1.5	0.000
25	7	2	8.0	0.7	0.003	9.4	1.4	0.000
25	7	3	16.3	0.7	0.003	17.8	1.5	0.000
25	7	22	132.7	12.6	0.238	144.9	9.2	0.271
25	7	32	59.9	0.1	0.901	59.8	-0.2	0.776
25	7	35	3.3	-0.2	0.001	3.4	0.1	0.399
25	7	36	19.8	-0.3	0.876	19.7	-0.1	0.944
26	1	1	8.7	0.6	0.001	9.9	1.2	0.000
26	1	2	4.6	0.5	0.003	5.8	1.2	0.000
26	1	3	13.4	0.6	0.002	14.5	1.1	0.000
26	1	22	603.1	2.4	0.085	621.6	3.1	0.420
26	1	32	59.3	-0.7	0.059	59.5	0.3	0.715
26	1	35	2.7	-0.2	0.000	2.7	0.0	0.054
26	1	36	26.0	-0.3	0.001	25.0	-1.0	0.231
26	4	1	-2.3	0.4	0.394	-1.4	1.2	0.010
26	4	2	-5.1	0.4	0.388	-3.6	1.5	0.000
26	4	3	0.8	0.3	0.453	2.0	1.2	0.000
26	4	22	120.5	4.0	0.508	136.2	13.0	0.024
26	4	32	73.8	0.4	0.227	74.1	0.4	0.227
26	4	35	3.1	-0.2	0.000	3.1	-0.2	0.000
26	4	36	30.2	-0.4	0.000	28.9	-1.3	0.534
26	5	1	8.6	0.5	0.044	9.4	0.8	0.000
26	5	2	4.1	0.3	0.112	4.9	0.8	0.000
26	5	3	13.8	0.6	0.054	14.5	0.7	0.000
26	5	22	135.6	5.4	0.318	135.5	-0.1	0.989
26	5	32	52.6	-1.6	0.030	52.9	0.5	0.624
26	5	35	2.9	-0.2	0.000	3.0	0.1	0.372
26	5	36	25.8	-0.3	0.003	25.7	-0.1	0.943
26	6	1	19.7	0.8	0.000	20.7	1.0	0.000
26	6	2	14.3	0.7	0.001	15.3	1.0	0.000
26	6	3	25.5	1.0	0.000	26.5	1.0	0.000
26	6	22	202.9	-1.7	0.815	204.0	0.5	0.919
26	6	32	48.6	-1.5	0.019	48.1	-0.9	0.548
26	6	35	2.3	-0.1	0.000	2.4	0.1	0.513
26	6	36	20.6	-1.4	0.003	19.2	-0.3	0.263
26	7	1	8.8	0.6	0.010	10.3	1.5	0.000
26	7	2	4.9	0.6	0.010	6.4	1.5	0.000
26	7	3	13.4	0.6	0.018	14.8	1.4	0.000
26	7	22	143.5	13.1	0.095	143.1	-0.3	0.961
26	7	32	62.2	0.4	0.525	62.7	0.9	0.238
26	7	35	2.7	-0.2	0.000	2.8	0.1	0.496
